1650481323:0,0.000333,0,12.321342133333333,1.1e-05,0.0004208461538461538,0,0,0,0,0.00017216666666666669,0
1650421461:0,0,0,6.262495,0,0,0,0,0,0,0.0002175,0
1650422640:0,0.00032125000000000003,0,8.161660888888889,1e-05,0.0005712,0,0,0,0,0.000279,0
1650499020:0,0,0,0.00174175,0,0.00036125,0,0,0,0,0,0
1650481448:0.005685,0.0015899999999999998,1e-05,14.920211466666666,0.000462,0.00034612499999999997,0.00034033333333333333,2.5e-05,1e-05,9e-06,0.00033299999999999996,0.012861
1650480872:0,0,0,3.4253353333333334,0,0.00033325,0,0,0,0,0,0
1650422458:0,0,0,7.457744444444444,0,0.0006929999999999999,0,0,0,0,0.00024766666666666665,0
1650497604:0,0.0003225,0,17.061697066666664,1.1e-05,0.00037575,0,0,0,0,0.000663,0
1650481657:0,0,0,0.6942146666666669,0,0.0005860000000000001,0,0,0,0,0.000199,0
1650165474:0.0051747500000000005,0.0014765,1.5e-05,29.410864666666665,0.00046449999999999996,0.00030925,0.00033066666666666666,2.3e-05,1e-05,8e-06,5e-06,0.011102666666666669
1650421557:0,0,0,8.673484133333336,0,0.00043682352941176473,0,0,0,0,0.0002732,0
1650164142:2.4088408,0,1.3e-05,20.32838166666667,0,0,4.008120333333333,2.2e-05,0,1e-05,7e-06,0
1650498819:0.00604125,0.001656,9e-06,10.077792333333333,0.000473,0.000334,0.000372,2.1e-05,1.2e-05,1e-05,0.0002205,0.013874
1650482094:0,0,0,4.6111567777777775,0,0.0005792,0,0,0,0,0.00024357142857142855,0
1650498175:0,0,0,13.699502933333337,0,0.00042075,0,0,0,0,0.0004352,0
1650421808:0,0,0,15.75833811111111,0,0.000617,0,0,0,0,0.00024385714285714286,0
1650422743:0.005508875,0.0015705,1e-05,13.663612888888888,0.0004465,0.00032075,0.00039966666666666666,2.1e-05,1e-05,1.1e-05,0.0002185,0.012478333333333334
1650421672:0.0052129375,0.00157425,1.1e-05,8.86894375,0.00043625,0.0004451538461538462,0.00033999999999999997,2.1000000000000002e-05,1.0500000000000001e-05,9.5e-06,0.00017453846153846154,0.0117655
1650421648:0.0052829999999999995,0.0016259999999999998,1e-05,8.599641555555557,0.000456,0.00033125,0.0003243333333333333,3e-05,1.1e-05,1e-05,0.0002635,0.011918333333333331
1650422047:0,0.0003495,0,15.431915666666665,1e-05,0.00040550000000000004,0,0,0,0,0.0002242,0
1650166021:0,0.000883,0,8.9809805,1.1e-05,0.0006959999999999999,0,0,0,0,0.0002435,0
1650421566:0.005177,0.000962,1e-05,10.611502791666664,0.00033099999999999997,0.0004826153846153846,0.00033766666666666667,2.5e-05,1.1e-05,1e-05,0.0001838333333333333,0.011672999999999998
1650162648:0,0.000325,0,14.604766142857144,1e-05,0.0005124615384615385,0,0,0,0,0.000285625,0
1650162732:0.0066300000000000005,0.001993,0,0,0.0005945,0.00042950000000000003,0,0,0,0,0,0.01035
1650498527:0,0.000303,0,10.742369857142856,1e-05,0.00045640909090909103,0,0,0,0,0.00016590000000000002,0
1650161720:4.797508,0,1.3e-05,15.595997000000002,0,0.0005544444444444445,0,2.3e-05,0,0,0.0001434,0
1650162813:0.004651499999999999,0.001594,1e-05,9.348840466666665,0.0004805,0.0005222777777777778,0.0003593333333333333,2.3e-05,1.1e-05,1.1e-05,0.00017900000000000001,0.010196
1650161698:0.0048176875,0.001683,1.25e-05,6.467348833333333,0.00051025,0.00044599999999999994,0.0003525,2.4e-05,1.2499999999999999e-05,1.0500000000000001e-05,0.00018307692307692307,0.010546333333333333
1650480958:0,0.000289,0,10.333698,1e-05,0.0007508,0,0,0,0,0.00020483333333333334,0
1650482209:0,0,0,5131.155527,0,0,0,0,0,0,0.000214,0
1650163174:0,0,0,5.7415045000000005,0,0.0011574666666666668,0,0,0,0,0.0001627857142857143,0
1650422654:0,0,0,11.543314333333335,0,0.0005686,0,0,0,0,0.000271,0
1650422388:0.005592374999999999,0.00104,1.1e-05,10.936408166666666,0.0003456666666666667,0.000393,0.000366,2.5e-05,1.1e-05,1e-05,9e-06,0.012598666666666666
1650497695:0,0,0,2.972822777777778,0,0.000708,0,0,0,0,0.00027800000000000004,0
1650497663:0.005822875,0.0009225,9e-06,8.721205933333332,0.00030366666666666666,0.0005179999999999999,0.0003373333333333333,2.3e-05,1.1e-05,1e-05,0.000144,0.013398000000000002
1650480828:0,0.00028050000000000004,0,19.351961222222222,1e-05,0,0,0,0,0,0.000361,0
1650162018:0,0,0,0.0016436666666666668,0,0.0005981999999999999,0,0,0,0,0.00016375,0
1650421562:0,0,0,13.942154500000001,0,0.00031925000000000004,0,0,0,0,0.000409,0
1650481887:0.0056691250000000006,0.0015535,9e-06,11.353655833333335,0.00043999999999999996,0.00030725,0.00034033333333333333,2e-05,1e-05,1e-05,0.00015,0.013013666666666668
1650481317:0.0055847499999999994,0.0010102499999999999,9e-06,16.066945777777775,0.0002966666666666667,0.0003723750000000001,0.000386,2.1e-05,1.1e-05,1e-05,6e-06,0.012657333333333333
1650498427:0,0,0,13.077302333333334,0,0,0,0,0,0,0.000602,0
1650422619:0,0,0,5.1084995,0,0.0004325,0,0,0,0,0.000394,0
1650481642:0,0,0,13.593774555555559,0,0.0005816,0,0,0,0,0.0003035,0
1650165941:0,0.0002925,0,17.12954433333333,9e-06,0.0006656,0,0,0,0,0.00016479999999999997,0
1650163820:0,0,0,31.024741000000002,0,0.00035674999999999997,0,0,0,0,0,0
1650480931:0,0,0,14.51173411111111,0,0.0004305,0,0,0,0,0.00033366666666666674,0
1650481136:0,0.0003795,0,12.91533633333333,1.1e-05,0.0007422,0,0,0,0,0.0002692857142857143,0
1650498171:0,0.0003285,0,14.875388166666667,1e-05,0.00035975000000000004,0,0,0,0,0,0
1650481370:0,0.000289,0,13.782201333333333,1e-05,0,0,0,0,0,0,0
1650162341:0,0,0,0.0017103333333333335,0,0.0005212,0,0,0,0,0.0001305,0
1650481109:0.005638125,0.000952,1e-05,4.241432666666667,0.0003286666666666666,0.000529086956521739,0.00032566666666666665,2.1e-05,1e-05,9e-06,0.0001784,0.012924333333333335
1650498685:0,0.0002945,0,7.861295166666667,1e-05,0.00038525,0,0,0,0,0,0
1650421797:0,0,0,1.3382533333333333,0,0.00048055555555555563,0,0,0,0,0.00019080000000000003,0
1650164426:0.006921000000000001,0.001973,0,10.248497500000001,0.000607,0.00043883333333333334,0,0,0,0,0,0.010947333333333335
1650498621:0.00594475,0.00094325,1e-05,9.725554599999999,0.00031133333333333333,0.0004977857142857143,0.00035200000000000005,2.1e-05,1.1e-05,1e-05,0.0001886,0.013713333333333334
1650421719:0,0.0003585,0,0.8597446666666667,1.1e-05,0,0,0,0,0,0,0
1650481940:0.0058525,0.001587,1e-05,15.31973733333333,0.0004905,0.0003215,0.0004,2.3e-05,1.1e-05,1e-05,7e-06,0.01329133333333333
1650422055:0.005425999999999999,0.001542,9e-06,7.997968599999999,0.0004655,0.0004941818181818182,0.0003646666666666666,3e-05,1e-05,1e-05,0.00013211111111111114,0.012333666666666666
1650422228:0.005371,0.0015825000000000001,1.1e-05,14.046111833333333,0.000448,0.00046623076923076924,0.000345,2.3e-05,1.1e-05,9e-06,0.0002135,0.012143000000000001
1650166613:0,0.0003345,0,34.826231,1e-05,0,0,0,0,0,0,0
1650482179:0,0,0,0.00167425,0,0.000321,0,0,0,0,0.000702,0
1650421706:0,0,0,10.720202222222222,0,0.0005055555555555555,0,0,0,0,0.00024219999999999998,0
1650421833:0.005130249999999999,0.00096225,9e-06,6.3817593809523805,0.000288,0.0004372352941176471,0.000317,2.1e-05,1.1e-05,1e-05,0.0002694285714285714,0.011545000000000001
1650422696:0,0,0,5.124533333333333,0,0.0005768,0,0,0,0,0.0002444,0
1650422751:0.0055105,0.00096975,1e-05,8.221524,0.0003153333333333333,0.00033075,0.00033399999999999993,2.4e-05,1e-05,9e-06,8e-06,0.012514333333333334
1650166775:0,0,0,1.8463426666666667,0,0,0,0,0,0,0.000728,0.000237
1650497710:0,0,0,13.346724,0,0,0,0,0,0,0.000667,0
1650421702:0.00521775,0.0015674999999999999,1.2e-05,14.576834999999997,0.000516,0.00032125000000000003,0.00032,2.1e-05,1.1e-05,1.3e-05,0.0001995,0.011801999999999998
1650480877:0,0,0,8.279916666666667,0,0.0004715555555555555,0,0,0,0,0.00015000000000000001,0
1650422757:0.005496124999999998,0.0011540000000000003,9.5e-06,5.150089111111111,0.00039980000000000007,0.000333125,0.0003243333333333333,2.1e-05,1e-05,1.1e-05,7e-06,0.012473833333333332
1650481063:0.0055945000000000005,0.00162875,7.5e-06,14.333988958333334,0.000497,0.00041319047619047623,0.0003445,2.15e-05,1.35e-05,1.15e-05,0.00025866666666666665,0.015224399999999999
1650481083:0,0.000306,0,9.938721166666665,1e-05,0,0,0,0,0,0.000436,0
1650422737:0.0054867499999999994,0.00156,1e-05,11.221099666666667,0.000437,0.000321,0.00033933333333333336,2.1e-05,1.7e-05,1e-05,8e-06,0.012506333333333333
1650161419:0,0,0,21.294421888888888,0,0.00046575,0,0,0,0,0.0005560000000000001,0
1650498982:0,0,0,2.583900666666666,0,0.00045188888888888893,0,0,0,0,0.000166,0
1650422855:0,0,0,0.001959666666666667,0,0.0006146000000000001,0,0,0,0,0.000153,0
1650422765:0,0,0,12.781375833333334,0,0.00040375000000000003,0,0,0,0,0.000645,0
1650165447:0,0.000833,0,4.063351,1e-05,0,0,0,0,0,0,0
1650481671:0,0.000374,0,10.370747666666668,1e-05,0.0005553076923076922,0,0,0,0,0.00028260000000000004,0
1650162953:0.004681500000000001,0.00098825,1e-05,26.909079416666668,0.0004113333333333334,0.0004948461538461538,0.00034399999999999996,2.7e-05,1.2e-05,1e-05,0.0001224,0.010210666666666667
1650497785:0,0,0,7.013933083333334,0,0.0005662142857142857,0,0,0,0,0.00016855555555555555,0
1650166466:0,0,0,6.908715333333333,0,0.000422,0,0,0,0,0,0
1650480867:0,0.000328,0,20.01194333333333,1.1e-05,0,0,0,0,0,0,0
1650422853:0,0,0,0.0017290000000000003,0,0.0005632,0,0,0,0,0.000145,0
1650167267:0,0,0,7.971361444444445,0,0.0005504444444444443,0,0,0,0,0.00021219999999999998,0
1650422431:0.005339000000000001,0.001571,1e-05,2.713238666666667,0.000472,0.00031825,0.0003356666666666667,2.1e-05,1e-05,9e-06,6e-06,0.012086333333333333
1650421518:0,0.00036649999999999996,0,6.629504466666669,1e-05,0.00047496153846153847,0,0,0,0,0.00021925000000000002,0
1650481894:0,0.0003025,0,5.4750743333333345,1.1e-05,0.0005065555555555556,0,0,0,0,0.0001225,0
1650422830:0,0,0,0.6815126363636363,0,0.0005439285714285714,0,0,0,0,0.00016560000000000001,0
1650480886:0.005477875,0.001585,9e-06,6.5693919166666666,0.00048800000000000004,0.00048046153846153844,0.000346,2.3e-05,1e-05,1.1e-05,0.00016766666666666666,0.012501333333333331
1650421801:0,0.00034449999999999997,0,11.7710256,1e-05,0.0004215,0,0,0,0,0.00030940000000000004,0
1650421912:0,0,0,4.275775666666666,0,0.000667,0,0,0,0,0.0002495,0
1650163664:0.004800125000000001,0.0012115,1e-05,26.222654499999994,0.0003476666666666667,0.0005419545454545454,0.0003656666666666667,2.6e-05,1.1e-05,8e-06,0.00016333333333333334,0.010465000000000002
1650162851:0.3351228,0,0,32.33915066666667,0,0,0.00035533333333333337,2.1e-05,1.1e-05,1.3e-05,1e-05,0
1650481353:0,0,0,6.9429444444444455,0,0.0006886,0,0,0,0,0.0002367142857142857,0
1650480967:0,0,0,3.2007321666666666,0,0.0007311999999999999,0,0,0,0,0.0002201666666666667,0
1650422637:0,0,0,9.395239,0,0.00032399999999999996,0,0,0,0,0.00037650000000000004,0
1650482096:0,0.000304,0,9.955161916666666,1e-05,0.00042137500000000004,0,0,0,0,0.000403,0
1650167423:0,0,0,0.0017325714285714286,0,0.0005247777777777778,0,0,0,0,0.00027039999999999996,0
1650421716:0.005313625,0.0015025,1e-05,1.830407,0.0004395,0.000466888888888889,0.0003416666666666667,2.3e-05,1.1e-05,9e-06,0.00013777777777777776,0.012087
1650498006:0,0,0,8.626477166666666,0,0.0006934,0,0,0,0,0.00019483333333333332,0
1650421495:0,0,0,17.926099333333337,0,0.00030475,0,0,0,0,0.0003855,0
1650481758:0,0,0,12.427404333333333,0,0.00043225,0,0,0,0,0,0
1650167262:0,0,0,2.3226575,0,0.0005554444444444446,0,0,0,0,0.00018675,0
1650161874:0.004827125,0.0017495,1e-05,14.585061,0.0005075,0.000354125,0.0003533333333333333,2.3e-05,1e-05,9e-06,0.00015666666666666666,0.010595333333333333
1650422190:0,0,0,6.7849185,0,0,0,0,0,0,0.00035000000000000005,0
1650482049:0.005780500000000001,0.0015465,1e-05,9.380281000000002,0.0005705,0.0004933076923076923,0.00033866666666666664,2e-05,1e-05,1e-05,0.000174,0.013280666666666668
1650497853:0.006609374999999999,0.0015760000000000001,9e-06,13.625560555555557,0.000452,0.000364,0.0009656666666666666,2.3e-05,1e-05,1e-05,0.00037749999999999996,0.013511999999999998
1650498571:0,0,0,14.224494666666667,0,0.00041374999999999995,0,0,0,0,0,0
1650166930:0,0,0,6.2664865,0,0.0005698,0,0,0,0,0.00018433333333333333,0
1650481141:0.0055901250000000005,0.0007476666666666666,1e-05,9.969774666666668,0.00027424999999999997,0.0005788888888888889,0.000408,2.3e-05,1.1e-05,1e-05,0.0001454,0.012616666666666667
1650422678:0.00547,0.00156,1.1e-05,10.767265166666668,0.0004875,0.00047976923076923077,0.00034266666666666663,2.1e-05,1.1e-05,1e-05,0.00026366666666666666,0.012439333333333332
1650498480:0.00597575,0.0016125,9e-06,6.972169212121213,0.0005055,0.0005335,0.0003286666666666667,2.1e-05,1.1e-05,1e-05,0.00019056521739130438,0.013758333333333332
1650481983:0,0,0,5.942916333333333,0,0.0005526,0,0,0,0,0.00024157142857142858,0
1650422081:0,0,0,3.9600058333333337,0,0,0,0,0,0,0.00032266666666666663,0
1650498270:0.005946,0.0016635,1e-05,14.835841611111114,0.0004745,0.00047707692307692306,0.00035200000000000005,2.2e-05,1e-05,1e-05,0.0002121,0.013665000000000002
1650497646:0.005919125,0.0009224999999999999,9e-06,14.651501277777776,0.00031,0.0004573333333333333,0.00035266666666666666,2.1e-05,1e-05,1e-05,0.00023977777777777775,0.013635
1650161853:0,0.00029299999999999997,0,24.458315,1e-05,0,0,0,0,0,0,0
1650498251:0.0060912499999999994,0.0015355,1.1e-05,2.622728,0.0004665,0.00031374999999999996,0.00034866666666666667,2.1e-05,1e-05,1e-05,1.2e-05,0.014104333333333335
1650498934:0,0,0,5.892001333333334,0,0,0,0,0,0,0.000692,0
1650422682:0.005466624999999999,0.00098725,1e-05,9.426626291666667,0.00033733333333333337,0.00047938888888888884,0.00035233333333333335,2.1e-05,1.9e-05,1.7e-05,0.00021938461538461538,0.012408
1650422408:0,0,0,10.581497833333334,0,0.0008026,0,0,0,0,0.00019866666666666665,0
1650482193:0,0,0,0.0016828333333333333,0,0.000527,0,0,0,0,0.00019790909090909093,0
1650164135:0,0,0,0.001854,0,0.0006333000000000002,0,0,0,0,0.000161125,0
1650422737:0.0054867499999999994,0.00156,1e-05,11.365676444444444,0.000437,0.0005184615384615385,0.00033933333333333336,2.1e-05,1.7e-05,1e-05,0.00024825000000000004,0.012506333333333333
1650167417:0,0,0,1.1888576666666666,0,0.000566,0,0,0,0,0.0001545,0
1650497851:0,0,0,2.3704622222222222,0,0.0007482999999999999,0,0,0,0,0.00018600000000000002,0
1650481412:0,0.000307,0,6.823836166666667,1.1e-05,0.000592,0,0,0,0,0.0002347,0
1650498716:0,0.000283,0,8.815430999999998,1.1e-05,0.0005997999999999999,0,0,0,0,0.00017275,0
1650421885:0,0,0,9.092777,0,0.00040175000000000003,0,0,0,0,0.00034866666666666667,0
1650498841:0,0,0,4.427305666666666,0,0.0005377777777777778,0,0,0,0,0.0001495,0
1650422485:0,0.000323,0,13.788805777777775,1.0500000000000001e-05,0,0,0,0,0,0.0002921666666666667,0
1650421568:0,0,0,0.0018376666666666665,0,0.0005886,0,0,0,0,0.0001605,0
1650422688:0,0,0,8.4111888,0,0.0005454615384615385,0,0,0,0,0.00020828571428571426,0
1650422496:0,0,0,2.2641863333333334,0,0.000585,0,0,0,0,0.00017700000000000002,0
1650498680:0,0,0,0.0022066666666666667,0,0.0007684,0,0,0,0,0.00016524999999999998,0
1650422878:0,0.00030199999999999997,0,0.0015057,1e-05,0.00038050000000000003,0,0,0,0,0.000672,0
